model_key,category,question,composed_question,expected_answer,predicted_answer,retrieved_sources,generation_time_s,curso,codigo,error
llama3.1-8b-f16,open_ended,"¿Qué importancia tiene el principio de ""Seguridad por diseño"" en el ciclo de vida del software?","En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué importancia tiene el principio de ""Seguridad por diseño"" en el ciclo de vida del software?

Da una respuesta completa y explicativa.",Es un criterio clave para el aprovisionamiento de soluciones tecnológicas seguras y la planificación de requerimientos.,"No tengo suficiente información en el contexto proporcionado para responder a la pregunta de manera completa y explicativa. El principio de ""Seguridad por diseño"" se menciona en el curso MC3001-Seguridad de Software Avanzado, pero no en el curso Políticas y Gobernanza en Ciberseguridad. Por lo tanto, no puedo proporcionar una respuesta precisa a la pregunta.",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt;MC1001-Análisis de datos en ciberseguridad.txt,2.58,Políticas y Gobernanza en Ciberseguridad,MC1006,
llama3.1-8b-f16,open_ended,¿Qué elementos legales se analizan respecto a la protección de datos en Costa Rica?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué elementos legales se analizan respecto a la protección de datos en Costa Rica?

Da una respuesta completa y explicativa.",La legislación sobre delitos informáticos y la Ley 8968 de Protección de los Datos.,"No tengo suficiente información en el contexto proporcionado para responder a la pregunta de manera completa y precisa. El contexto proporcionado menciona la Ley 8968 de Protección de los Datos, pero no proporciona detalles sobre la protección de datos en Costa Rica o la ley específica que se analiza en el curso. Sin embargo, puedo sugerir que la Ley 8968 de Protección de los Datos es una ley costarricense que regula la protección de datos personales y establece normas para la recopilación, almacenamiento y uso de datos personales en Costa Rica.",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt,3.63,Políticas y Gobernanza en Ciberseguridad,MC1006,
llama3.1-8b-f16,open_ended,¿Cuál es el objetivo de integrar los KPI de ciberseguridad con la visión de la empresa?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuál es el objetivo de integrar los KPI de ciberseguridad con la visión de la empresa?

Da una respuesta completa y explicativa.",Lograr una alineación estratégica que permita gestionar el portafolio de proyectos de seguridad según la misión organizacional.,"Según el contexto proporcionado, el objetivo de integrar los KPI de ciberseguridad con la visión de la empresa es definir políticas en ciberseguridad y definir programas y proyectos de iniciativas estratégicas en Ciberseguridad. Esto se menciona en el apartado ""Planeamiento Estratégico en Ciberseguridad"" del curso Políticas y Gobernanza en Ciberseguridad.

En específico, el objetivo es ""Alineación de KPI de ciberseguridad a la misión y visión de la organización"", lo que implica que la integración de los KPI de ciberseguridad con la visión de la empresa tiene como objetivo asegurar que las políticas y programas de ciberseguridad estén alineados con los objetivos y metas de la organización, y que contribuyan a la consecución de la misión y visión de la empresa.

Esta alineación es importante porque permite a la organización priorizar y enfocar sus esfuerzos en la ciberseguridad en áreas que sean críticas para su negocio y que contribuyan a la consecución de sus objetivos. De esta manera, la integración de los KPI de ciberseguridad con la visión de la empresa ayuda a asegurar que la ciberseguridad sea una parte integral de la estrategia y la toma de decision",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt,8.11,Políticas y Gobernanza en Ciberseguridad,MC1006,
llama3.1-8b-f16,open_ended,¿Desde qué perspectiva se analizan vulnerabilidades como el Buffer Overflow?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Desde qué perspectiva se analizan vulnerabilidades como el Buffer Overflow?

Da una respuesta completa y explicativa.",Desde una perspectiva avanzada que estudia vectores de ataque utilizados para violentar el software creado.,"Según el contexto proporcionado, en el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, se analizan vulnerabilidades como el Buffer Overflow desde una perspectiva avanzada. 

En el apartado ""Vulnerabilidades comunes en Seguridad de Software"" del curso, se menciona específicamente el ""Desbordamiento de Buffers y de Integers"" como una de las vulnerabilidades que se estudian. 

Además, en el apartado ""Consideraciones para la seguridad del software"", se menciona que se analizarán ""Pruebas de penetración"" y ""Pruebas de Seguridad basadas en el riesgo"", lo que sugiere que se estudiarán métodos para identificar y evaluar vulnerabilidades en el software, incluyendo el Buffer Overflow.

Por lo tanto, se puede concluir que en el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, se analizan vulnerabilidades como el Buffer Overflow desde una perspectiva avanzada, incluyendo métodos de identificación y evaluación de vulnerabilidades, y consideraciones para la seguridad del software.",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt,6.78,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-f16,open_ended,¿Qué estrategias de defensa se consideran para prevenir ataques a las aplicaciones?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Qué estrategias de defensa se consideran para prevenir ataques a las aplicaciones?

Da una respuesta completa y explicativa.","Técnicas de programación segura, modelado de vulnerabilidades y técnicas avanzadas de pruebas de seguridad.","Según el contexto proporcionado, en el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, se consideran varias estrategias de defensa para prevenir ataques a las aplicaciones. Algunas de las estrategias mencionadas son:

1. **Modelos de Amenazas**: Se estudian los modelos de amenazas para identificar y comprender los posibles ataques que pueden afectar a las aplicaciones.
2. **Trusted Computing base**: Se analiza la base de confianza de los sistemas de computación para garantizar la seguridad y la integridad de los datos.
3. **Estándares de codificación para aseguramiento de fallos y estados por defecto**: Se estudian los estándares de codificación para prevenir errores y estados por defecto que pueden ser explotados por atacantes.
4. **El menor privilegio**: Se aplica el principio de ""el menor privilegio"" para limitar los permisos y acceso a los recursos y datos sensibles.
5. **Prevención de ataques a través de la validación de la entrada**: Se enfatiza la importancia de validar la entrada de datos para prevenir ataques como la inyección de código SQL o XSS.
6. **Tipado seguro**: Se estudia el tipado seguro para garantizar que los datos sean correctamente tipados y no se pued",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt,8.11,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-f16,open_ended,"¿Cómo influye el concepto de ""Seguridad por Diseño"" en el estudiante?","En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Cómo influye el concepto de ""Seguridad por Diseño"" en el estudiante?

Da una respuesta completa y explicativa.","Lo capacita para diseñar soluciones que garanticen la tríada de la seguridad (confidencialidad, integridad y disponibilidad) desde el inicio del desarrollo.","Según el contexto proporcionado, en el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, el concepto de ""Seguridad por Diseño"" es abordado al final del curso. El objetivo general del curso es que el estudiante esté en capacidad de diseñar soluciones de Software Seguro a través de mecanismos conocidos como Seguridad desde el Diseño, con el objetivo de garantizar la confidencialidad, integridad y disponibilidad de los datos en las aplicaciones.

En particular, el curso analiza el impacto de la ""Seguridad por Diseño"" en el proceso de desarrollo de software, lo que implica que el estudiante debe considerar la seguridad desde el diseño y a lo largo de todo el ciclo de desarrollo de software. Esto sugiere que el concepto de ""Seguridad por Diseño"" influye en el estudiante de la siguiente manera:

* El estudiante debe considerar la seguridad como un aspecto fundamental en el diseño y desarrollo de software, lo que requiere una comprensión profunda de las vulnerabilidades y vectores de ataque que pueden afectar la seguridad del software.
* El estudiante debe evaluar las estrategias de defensa que pueden prevenir o mitigar ataques hacia el software, lo que implica considerar la seguridad como un aspecto integral del proceso de desarrollo de software.
* El estudiante debe",MC3001-Seguridad de Software Avanzado.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt,8.12,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-f16,open_ended,¿Qué temas abarca la administración de riesgo aplicada específicamente al software?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Qué temas abarca la administración de riesgo aplicada específicamente al software?

Da una respuesta completa y explicativa.","Identificación de riesgos técnicos y de negocio, priorización de riesgos y validación de correcciones.","Según el contexto proporcionado, en el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, la administración de riesgo aplicada al software se aborda en el contenido ""Administración de Riesgo Aplicado a la Seguridad del Software"". Este contenido se describe como sigue:

- Comprendiendo el contexto del negocio
- Identificando los riesgos técnicos y de negocio
- Sintetizado y priorización del riesgo
- Definición de estrategias de mitigación
- Creación de Correcciones y Validación

En este contenido, se enfoca en la aplicación de la administración de riesgo para identificar, priorizar y mitigar los riesgos técnicos y de negocio asociados con la seguridad del software. Esto incluye comprender el contexto del negocio, identificar los riesgos, sintetizar y priorizar los riesgos, definir estrategias de mitigación y crear correcciones y validarlas.",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt,5.81,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-f16,open_ended,¿Qué se entiende por seguridad basada en el lenguaje de programación en este contexto?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Qué se entiende por seguridad basada en el lenguaje de programación en este contexto?

Da una respuesta completa y explicativa.","El estudio del tipado seguro, el aseguramiento de memoria y el control de acceso en ambientes abiertos.","En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, la seguridad basada en el lenguaje de programación se refiere a la aplicación de principios y técnicas de seguridad en el diseño y desarrollo de software, utilizando las características y características del lenguaje de programación para prevenir y mitigar ataques y vulnerabilidades.

En este contexto, la seguridad basada en el lenguaje de programación se enfoca en la utilización de características del lenguaje, como el tipado seguro, la type soundness, el aseguramiento de memoria, el control de acceso, la autenticación por contraseñas, el control de acceso clásico a bases de datos, el RBAC (Control de Acceso Basado en Roles), el control de acceso en ambientes abiertos y nuevos mecanismos de autenticación e identificación.

Estas características del lenguaje de programación se utilizan para diseñar software seguro, que sea capaz de prevenir y mitigar ataques y vulnerabilidades, como el desbordamiento de buffers, la inyección de código, la exposición de información y otros tipos de ataques.

La seguridad basada en el lenguaje de programación es una forma de seguridad por diseño, que se enfoca en la integración de principios y técnicas de seguridad en el diseño y desarrollo del software, desde",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC3001-Seguridad de Software Avanzado.txt;MC1001-Análisis de datos en ciberseguridad.txt,8.09,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-f16,open_ended,¿Cómo se aplican las técnicas de análisis estático para mejorar la calidad del código?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Cómo se aplican las técnicas de análisis estático para mejorar la calidad del código?

Da una respuesta completa y explicativa.","Mediante el análisis de flujo de datos, la ejecución simbólica y la ofuscación.","No tengo suficiente información en el contexto proporcionado para responder a la pregunta de cómo se aplican las técnicas de análisis estático para mejorar la calidad del código en el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad. El contexto proporcionado menciona que el curso cubre temas como la seguridad basada en el lenguaje de programación, técnicas de análisis estático de código, consideraciones para la seguridad del software, entre otros, pero no proporciona detalles específicos sobre cómo se aplican las técnicas de análisis estático para mejorar la calidad del código.",MC1001-Análisis de datos en ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,3.8,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-f16,open_ended,¿Por qué el cibercrimen se estudia también desde la perspectiva de las ciencias sociales?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Por qué el cibercrimen se estudia también desde la perspectiva de las ciencias sociales?

Da una respuesta completa y explicativa.","Porque muchos problemas, como el phishing, ocurren por motivadores conductuales y debilidades en el comportamiento humano, no solo por fallas técnicas.","Según el contexto proporcionado, el cibercrimen se estudia también desde la perspectiva de las ciencias sociales porque muchos de los problemas relacionados con la ciberseguridad no son necesariamente del área técnica, sino que se pueden analizar desde una perspectiva de ciencias sociales y legal. Por ejemplo, el phishing ocurre debido a que las personas típicamente forman parte del eslabón más débil, donde la relación de costo-beneficio para un atacante es muy atractiva, y por otro lado la legislación dificulta el abordaje de los problemas desde una perspectiva transnacional.

En otras palabras, el curso Cibercrimen busca entender las motivaciones y comportamientos de los individuos involucrados en actos de cibercrimen, así como las perspectivas legales y sociales que rodean estos actos. Esto se logra a través del estudio de diferentes teorías y conceptos de las ciencias sociales, como la psicología, la economía conductual y la teoría del crimen, para potenciar la identificación de amenazas y su naturaleza.

Al estudiar el cibercrimen desde la perspectiva de las ciencias sociales, los estudiantes pueden obtener una comprensión más completa de los factores que contribuyen a la ocurrencia de estos actos, y desarrollar estrateg",MC3010-Cibercrimen.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt,7.97,Cibercrimen,MC3010,
llama3.1-8b-f16,open_ended,¿Qué objetivos persiguen los criminales al manipular a usuarios legítimos?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Qué objetivos persiguen los criminales al manipular a usuarios legítimos?

Da una respuesta completa y explicativa.","Obtener información confidencial mediante ingeniería social, espionaje industrial e investigación de recopilación de datos.","No tengo suficiente información en el contexto proporcionado para responder a la pregunta de manera completa y explicativa. Sin embargo, puedo inferir que los objetivos de los criminales al manipular a usuarios legítimos pueden estar relacionados con la obtención de información confidencial, como contraseñas, números de tarjeta de crédito, etc. Esto se menciona en la descripción general del curso, donde se indica que el objetivo del curso es proteger sistemas evaluando distintos escenarios de phishing, vishing, espionaje industrial, entre otros.",MC1001-Análisis de datos en ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC3010-Cibercrimen.txt,3.38,Cibercrimen,MC3010,
llama3.1-8b-f16,open_ended,¿Cómo ayudan los motivadores sociales a identificar la naturaleza de las amenazas?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Cómo ayudan los motivadores sociales a identificar la naturaleza de las amenazas?

Da una respuesta completa y explicativa.",Permiten valorar las acciones de los individuos y potenciar la identificación temprana de actos delictivos.,"No tengo suficiente información para responder a la pregunta. La información proporcionada sobre el curso Cibercrimen de la Maestría en Ciberseguridad se limita a la descripción del curso, la metodología de enseñanza y aprendizaje, la evaluación y la bibliografía. No se menciona específicamente cómo ayudan los motivadores sociales a identificar la naturaleza de las amenazas.",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt;MC3001-Seguridad de Software Avanzado.txt,2.64,Cibercrimen,MC3010,
llama3.1-8b-f16,open_ended,¿Qué métodos de investigación social se aplican para entender el fenómeno criminal?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Qué métodos de investigación social se aplican para entender el fenómeno criminal?

Da una respuesta completa y explicativa.","La teorización, el diseño experimental, la validación de hipótesis y el análisis de datos con SPSS.","No tengo suficiente información para responder a la pregunta. El contexto proporcionado no menciona métodos de investigación social específicos para entender el fenómeno criminal en el curso de Cibercrimen de la Maestría en Ciberseguridad. Sin embargo, se menciona que la evaluación del curso incluye una investigación social aplicada en el contexto del cibercrimen, pero no se proporcionan detalles sobre los métodos de investigación específicos que se aplican.",MC3010-Cibercrimen.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1103-Gerencia de tecnología de información.txt,2.92,Cibercrimen,MC3010,
llama3.1-8b-f16,open_ended,"¿Qué aspectos analiza la ""Ciencia del Crimen"" respecto a los actos delictivos?","En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Qué aspectos analiza la ""Ciencia del Crimen"" respecto a los actos delictivos?

Da una respuesta completa y explicativa.","La elección racional del criminal, las actividades de rutina y los estudios de victimización y autoreporte.","Según el contenido del curso MC3010-Cibercrimen, la ""Ciencia del Crimen"" se refiere a la investigación y análisis de los actos delictivos desde una perspectiva científica. En este contexto, la Ciencia del Crimen analiza los siguientes aspectos:

1. **Orígenes del Crimen**: Se examinan las causas y factores que contribuyen al surgimiento del crimen, incluyendo la elección racional, las actividades de rutina y los estudios de autoreporte.
2. **Elección racional**: Se analiza cómo los individuos toman decisiones sobre participar en actividades delictivas, considerando la relación entre el costo y el beneficio.
3. **Actividades de Rutina**: Se estudian las patrones y comportamientos de los individuos que participan en actividades delictivas, incluyendo la frecuencia y la intensidad de sus acciones.
4. **Estudios de autoreporte**: Se examinan los informes y testimonios de los individuos que participan en actividades delictivas, para comprender sus motivaciones y comportamientos.
5. **Estudios de Victimización**: Se analiza cómo las víctimas de delitos son seleccionadas y cómo se les afecta.
6. **Registros policiales**: Se examinan los datos y registros de los delitos reportados a la policía,",MC3010-Cibercrimen.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt,7.98,Cibercrimen,MC3010,
llama3.1-8b-f16,open_ended,¿En qué consiste la teoría de prevención del crimen en situación según el curso?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿En qué consiste la teoría de prevención del crimen en situación según el curso?

Da una respuesta completa y explicativa.","Analiza la oportunidad del crimen, el triángulo del crimen y el desplazamiento del beneficio delictivo.","Según el curso Cibercrimen de la Maestría en Ciberseguridad, la teoría de prevención del crimen en situación se refiere a la idea de que el crimen se puede prevenir mediante la comprensión de las oportunidades y los factores que contribuyen a su comisión. Esta teoría se basa en el concepto del ""triángulo del crimen"", que se compone de tres elementos clave:

1. Oportunidad: La oportunidad se refiere a la presencia de condiciones favorables para que el crimen se cometa. Esto puede incluir la presencia de víctimas, la ausencia de vigilancia o la presencia de herramientas o recursos para cometer el crimen.
2. Deseo: El deseo se refiere a la motivación o el impulso para cometer el crimen. Esto puede incluir factores como la necesidad de dinero, la búsqueda de poder o la satisfacción de una necesidad psicológica.
3. Capacidad: La capacidad se refiere a la habilidad o la capacidad para cometer el crimen. Esto puede incluir factores como la presencia de habilidades o conocimientos específicos, la disponibilidad de recursos o la presencia de una red de apoyo.

La teoría de prevención del crimen en situación sugiere que al reducir o eliminar uno de estos elementos, se",MC3010-Cibercrimen.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt,7.97,Cibercrimen,MC3010,
llama3.1-8b-f16,open_ended,¿Cómo se articulan las TI con la propuesta de valor de un negocio?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Cómo se articulan las TI con la propuesta de valor de un negocio?

Da una respuesta completa y explicativa.",Se integran coherentemente dentro de un sistema de actividades para fortalecer la posición estratégica de la empresa.,"No tengo suficiente información en el contexto proporcionado para responder a la pregunta de manera completa y explicativa. Sin embargo, puedo hacer una suposición basada en el contenido del curso ""Sistemas Estratégicos Empresariales"" y otros cursos relacionados.

En el curso ""Sistemas Estratégicos Empresariales"", se menciona la importancia de la propuesta de valor en la estrategia empresarial y la creación de un sistema de actividades en función de la propuesta de valor. También se menciona la creación de un sistema de valor y la importancia de la cadena de valor en la estrategia empresarial.

En el curso ""Planificación Estratégica de la empresa"", se menciona la importancia de la visión del negocio y sus procesos en la planificación estratégica de la empresa, lo que sugiere que las TI deben estar alineadas con la visión y los objetivos del negocio.

En el curso ""Administración y estrategia de proyectos I"", se menciona la importancia de la gestión de proyectos en la implementación de la estrategia empresarial, lo que sugiere que las TI deben estar integradas en la gestión de proyectos para apoyar la implementación de la estrategia.

En resumen, aunque no tengo suficiente información para responder a la pregunta de manera completa y explicativa, puedo hacer una suposición basada en el",MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1201-Administración financiera de tecnología de información.txt,8.09,Sistemas Estratégicos Empresariales,MC1101,
llama3.1-8b-f16,open_ended,¿Qué tipos de sistemas de información se estudian como referentes de manejo interno y externo?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué tipos de sistemas de información se estudian como referentes de manejo interno y externo?

Da una respuesta completa y explicativa.","Los sistemas ERP, CRM y SCM.","En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, se estudian varios tipos de sistemas de información como referentes de manejo interno y externo. A continuación, se presentan algunos de los sistemas de información que se mencionan en el contexto del curso:

1. **Sistemas de planificación de recursos empresariales**: Se enfocan en la perspectiva de la cadena de valor y permiten a las empresas gestionar sus recursos de manera eficiente y efectiva.
2. **Sistemas de administración de la cadena de abastecimiento**: Se centran en la perspectiva del sistema de valor y ayudan a las empresas a gestionar sus relaciones con los proveedores y a minimizar los costos de producción.
3. **Sistema de administración de relación con el cliente**: Se enfoca en la perspectiva del posicionamiento y creación de valor y permite a las empresas gestionar sus relaciones con los clientes de manera efectiva y satisfacer sus necesidades.
4. **Sistemas de administración del conocimiento**: Se centran en la perspectiva de las actividades de soporte en la cadena de valor y ayudan a las empresas a gestionar su conocimiento y a innovar de manera efectiva.

Además, se mencionan otros sistemas de información como:

* **Sistemas",MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt,8.09,Sistemas Estratégicos Empresariales,MC1101,
llama3.1-8b-f16,open_ended,¿Qué fuerzas competitivas influyen en la dinámica de una industria según Michael Porter?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué fuerzas competitivas influyen en la dinámica de una industria según Michael Porter?

Da una respuesta completa y explicativa.","La amenaza de nuevos entrantes, el poder de compradores y proveedores, los sustitutos y la rivalidad entre competidores.","No tengo suficiente información en el contexto proporcionado para responder a la pregunta de manera completa y explicativa. El contexto proporcionado menciona a Michael Porter como una fuente de referencia, pero no se proporciona información específica sobre las fuerzas competitivas que influyen en la dinámica de una industria según su modelo. Sin embargo, se menciona que se analizarán algunos artículos de Michael Porter, como ""Five forces that shape the industry"" (2008) y ""What is strategy?"" (1999), pero no se proporciona información detallada sobre las fuerzas competitivas que se refieren.",MC1101-Sistemas Estratégicos Empresariales.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,3.62,Sistemas Estratégicos Empresariales,MC1101,
llama3.1-8b-f16,open_ended,¿Qué papel desempeña la investigación en la metodología de enseñanza de este curso?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué papel desempeña la investigación en la metodología de enseñanza de este curso?

Da una respuesta completa y explicativa.",Permite al estudiante profundizar en fundamentos y tendencias mediante la creación de un estado del arte de sistemas empresariales.,"No tengo suficiente información en el contexto proporcionado para determinar el papel específico que desempeña la investigación en la metodología de enseñanza del curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información. Sin embargo, se menciona que el curso tiene como objetivo desarrollar el conocimiento alrededor de la problemática asociada al uso de sistemas de información y tecnologías de información y comunicación en un contexto estratégico-empresarial, y que los estudiantes deben investigar sobre los fundamentos y tendencias de los sistemas empresariales estratégicos.

Además, se menciona que el curso tiene como parte de su formación en investigación que los estudiantes busquen y sinteticen referencias específicas en cada tipo de sistema, lo que sugiere que la investigación es un componente importante de la metodología de enseñanza del curso.

Sin embargo, no se proporciona información específica sobre cómo se integra la investigación en la metodología de enseñanza del curso, por lo que no puedo proporcionar una respuesta completa y explicativa.",MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1101-Sistemas Estratégicos Empresariales.txt,6.34,Sistemas Estratégicos Empresariales,MC1101,
llama3.1-8b-f16,open_ended,¿Cómo se vincula el conocimiento teórico con la práctica real en este programa?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Cómo se vincula el conocimiento teórico con la práctica real en este programa?

Da una respuesta completa y explicativa.",A través de una investigación aplicada donde el estudiante enfrenta un problema real de una empresa utilizando los conocimientos adquiridos.,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, el conocimiento teórico se vincula con la práctica real a través de la metodología de enseñanza y aprendizaje que se emplea en el curso.

Según el documento, la estrategia de enseñanza y aprendizaje se orienta en suministrar las bases teóricas y de conocimiento que permitan al estudiante reconocer una problemática asociada con los negocios de una empresa en la perspectiva de su creación, posicionamiento estratégico y capacidad de mantener una ventaja competitiva a partir de una propuesta de valor.

Para lograr esto, el curso se divide metodológicamente en cuatro componentes:

1. Exposiciones magistrales del profesor: introducción de conceptos, presentación de ejemplos y casos promoviendo la participación y creación de criterio del estudiante.
2. Investigación del estudiante: profundización de los conceptos del curso con sistemas empresariales mediante la creación de un estado del arte donde el estudiante deberá consultar fundamentos, tendencias recientes y referentes de la industria.
3. Exposición de casos: a partir de la teoría asimilada, el estudiante tendrá la oportunidad de identificar casos que pueden ser interesantes dentro",MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt,7.93,Sistemas Estratégicos Empresariales,MC1101,
